,title,view,like,unlike,comment,date,token2
175,[ENG/EDIT] 전복누룽지백숙과 교촌 허니콤보 먹방편 /20200716방송 편집버전,138891.0,1800.0,49.0,90.0,2020. 7. 19.,"['누룽지', '전복', '허니콤', '백숙']"
176,주의 취하진 않았어효보쌈+회+묵은지 삼합 20200719/Mukbang eating show,344404.0,4900.0,206.0,250.0,2020. 7. 18.,"['보쌈', '취하', '주의']"
177,[ENG/EDIT] 소갈비찜과 랜디스도넛 먹방편 /20200714방송 편집버전,372251.0,4300.0,113.0,210.0,2020. 7. 17.,"['갈비', '도넛']"
178,초복특집 햇님표 전복누룽지삼계탕과 교촌 허니콤보 후식 과일까지 먹방 20200716/Mukbang eating show,470596.0,4600.0,339.0,262.0,2020. 7. 16.,"['누룽지', '과일', '허니콤', '초복', '삼계탕', '전복', '특집', '후식']"
179,첵스 파맛 + 첵스 초코맛  후식 먹방,233823.0,3500.0,84.0,272.0,2020. 7. 15.,['후식']
180,스쿨푸드 특집 먹방 20200715/Mukbang,443592.0,4700.0,150.0,198.0,2020. 7. 15.,"['스쿨', '특집', '푸드']"
181,연남동에 오픈한 랜디스 도넛 후식 먹방 20200714/MUKBANG,641801.0,7600.0,223.0,565.0,2020. 7. 14.,"['오픈', '후식', '도넛']"
182,매운 소갈비찜 먹방 20200714/Mukbang,380996.0,5200.0,214.0,204.0,2020. 7. 14.,['갈비']
183,[ENG/EDIT]  육회비빔밥 5개 편육회와 연어회 먹방편 /20200708방송 편집버전,164497.0,2400.0,64.0,131.0,2020. 7. 12.,"['연어', '비빔밥', '육회']"
184,[ENG/EDIT]  뭬님의 튀김가게 먹방편 /20200706방송 편집버전,340429.0,3900.0,106.0,159.0,2020. 7. 11.,"['가게', '튀김']"
185,이래도 되나싶게 샌드위치 만들고 먹방까지 20200710/Mukbang eating show,445026.0,5800.0,172.0,410.0,2020. 7. 10.,['샌드위치']
186,후식으로 맥도날드 트리플치즈버거와 쿼터파운더치즈디럭스 먹방 20200709/mukbang,214161.0,2600.0,95.0,117.0,2020. 7. 9.,"['럭스', '트리플', '쿼터', '치즈', '맥도날드', '후식']"
187,새콤달달 초계국수와 왕만두 낙지볶음 먹방 20200709/Mukbang eating show,265799.0,3600.0,121.0,188.0,2020. 7. 9.,"['초계', '낙지', '국수', '볶음', '왕만두']"
188,바스크 치즈케이크로 후식 먹방 20200708/Mukbang,155336.0,1700.0,56.0,75.0,2020. 7. 8.,"['치즈', '케이크', '바스크', '후식']"
189,육회비빔밥과 육회반연어반 먹방 2020708/Mukbang eating show,161802.0,2200.0,83.0,99.0,2020. 7. 8.,"['연어', '비빔밥', '육회']"
190,초밥과 뜨끈한 우동 먹방 20200707/Mukbang eating show,235555.0,3300.0,103.0,183.0,2020. 7. 7.,['초밥']
191,설빙 빙수 3종과 미니붕어빵으로 후식 먹방 20200706/Mukbang,192943.0,200.0,66.0,143.0,2020. 7. 6.,"['빙수', '후식', '붕어빵']"
192,뭬님의 튀김가게 마지막() 영업 튀김과 떡볶이 냉모밀 먹방 20200706/Mukbang eating show,356045.0,4200.0,146.0,212.0,2020. 7. 6.,"['모밀', '튀김', '떡볶이', '마지막', '영업', '가게']"
193,[ENG/EDIT] 케이크와 빵만() 먹방편 /20200701방송 편집버전,324743.0,3300.0,85.0,229.0,2020. 7. 5.,['케이크']
194,[ENG/EDIT] 짜장면과 마라탕 꿔바로우 냉짬뽕 먹방편 /20200628 방송 편집버전,600592.0,5800.0,146.0,271.0,2020. 7. 4.,"['마라', '짬뽕', '짜장면']"
195,믿고먹는 햇님픽 닭갈비와 새우볶음밥 후식 와플까지 먹방 /20200629방송,128496.0,1900.0,87.0,143.0,2020. 7. 3.,"['와플', '볶음밥', '새우', '갈비', '후식']"
196,4년 만에 돌아온 햇님표 스크램블 에그 먹방 20200702/Mukbang,274830.0,300.0,123.0,185.0,2020. 7. 2.,[]
197,시원하게 육전냉면과 명태육전보쌈 모듬전 먹방 20200702/Mukbang eating show,119768.0,1900.0,81.0,66.0,2020. 7. 2.,"['모듬', '명태', '육전', '보쌈', '냉면']"
198,치과 다녀와서 오늘은 빵만 먹겠습니다  20200701/Mukbang,287341.0,3500.0,122.0,226.0,2020. 7. 1.,"['치과', '오늘']"
199,결국 먹게되는 후식 서브웨이 샌드위치 75cm 먹방 20200630/Mukbang,238304.0,2500.0,86.0,183.0,2020. 6. 30.,"['결국', '샌드위치', '서브', '후식']"
